request_id,success,latency,prompt_tokens,generated_tokens,tokens_per_sec,ttft_ms,tbt_ms,tpot_ms,queue_waiting_before,queue_running_before,queue_waiting_after,queue_running_after,batch_size
1758,True,0.7695126533508301,0,99,128.65285524403808,35.504817962646484,7.489875871307996,7.772855084351819,0.0,0.0,0.0,0.0,0.0
1759,True,0.6831588745117188,0,100,146.37883474978503,32.35888481140137,6.5737372697001755,6.8315887451171875,0.0,0.0,0.0,3.0,3.0
1760,True,0.716566801071167,0,89,124.20335391893326,40.06171226501465,7.687557827342641,8.051312371586146,0.0,3.0,0.0,16.0,16.0
1761,True,0.6723830699920654,0,50,74.36237203383189,134.6278190612793,10.974596957771146,13.447661399841309,0.0,6.0,0.0,50.0,50.0
1762,True,0.7680447101593018,0,60,78.1204521121632,215.989351272583,9.356870489605402,12.800745169321695,0.0,45.0,0.0,58.0,58.0
1763,True,0.2996838092803955,0,18,60.063304865290604,45.99428176879883,14.922913383035098,16.64910051557753,0.0,58.0,0.0,34.0,34.0
1764,True,0.8133962154388428,0,86,105.7295305383261,174.5913028717041,7.515351912554572,9.458095528358637,0.0,32.0,0.0,41.0,41.0
1765,True,0.840712308883667,0,83,98.72580563285779,203.19318771362305,7.7746234289029745,10.129063962453818,0.0,32.0,0.0,55.0,55.0
1766,True,0.8703694343566895,0,76,87.31924284102806,258.8934898376465,8.15301259358724,11.452229399430124,0.0,40.0,0.0,61.0,61.0
1767,True,0.5860879421234131,0,39,66.54291480336876,77.06236839294434,13.395409835012336,15.027895951882387,0.0,57.0,0.0,63.0,63.0
1768,True,0.6950352191925049,0,61,87.76533665570226,38.98978233337402,10.934090614318848,11.394019986762375,0.0,63.0,0.0,28.0,28.0
1769,True,0.770775556564331,0,79,102.49416879815965,52.57606506347656,9.207685788472494,9.756652614738368,0.0,38.0,0.0,24.0,24.0
1770,True,0.8349964618682861,0,86,102.99444839272361,186.42807006835938,7.630216374116785,9.709261184514956,0.0,10.0,0.0,0.0,0.0
1771,True,0.7055931091308594,0,100,141.7247400887726,69.28706169128418,6.427333812520962,7.055931091308594,0.0,0.0,0.0,0.0,0.0
1772,True,0.8202810287475586,0,100,121.90943895494503,31.354665756225586,7.968953161528616,8.202810287475586,0.0,0.0,0.0,0.0,0.0
1773,True,0.7292661666870117,0,97,133.01042120281264,57.23404884338379,7.000334560871124,7.518207903989811,0.0,0.0,0.0,0.0,0.0
1774,True,0.9915118217468262,0,77,77.65918500532138,312.93416023254395,8.928653440977397,12.876776905802938,0.0,0.0,0.0,5.0,5.0
1775,True,0.9428672790527344,0,35,37.12081305352252,403.3041000366211,15.869505265179802,26.93906511579241,0.0,6.0,0.0,35.0,35.0
1776,False,0.1831047534942627,0,0,0,0,0,0,0.0,35.0,0.0,27.0,27.0
1777,True,0.7375776767730713,0,76,103.03999482807386,128.18503379821777,8.125235239664713,9.704969431224622,0.0,27.0,0.0,24.0,24.0
1778,True,0.8060348033905029,0,84,104.21386228815753,210.82735061645508,7.171174129807805,9.595652421315512,0.0,18.0,0.0,44.0,44.0
1779,True,0.9102911949157715,0,97,106.55930821013305,281.09240531921387,6.554154058297475,9.384445308410015,0.0,16.0,0.0,54.0,54.0
1780,True,0.7480819225311279,0,60,80.20511951016084,227.62250900268555,8.821345992007497,12.468032042185465,0.0,18.0,0.0,57.0,57.0
1781,True,0.632526159286499,0,44,69.5623403933725,49.47924613952637,13.559230538301689,14.375594529238613,0.0,57.0,0.0,41.0,41.0
1782,True,0.7679014205932617,0,87,113.2957924895958,65.59276580810547,8.166379706804143,8.826453110267376,0.0,56.0,0.0,7.0,7.0
1783,True,0.7403030395507812,0,90,121.57183638555955,57.68918991088867,7.669818535279692,8.225589328342014,0.0,13.0,0.0,2.0,2.0
1784,True,0.7448263168334961,0,100,134.25948807116967,40.06218910217285,7.118829573043669,7.448263168334961,0.0,3.0,0.0,3.0,3.0
1785,True,0.6822888851165771,0,99,145.0998281806755,52.16813087463379,6.429803614713708,6.891806920369466,0.0,4.0,0.0,2.0,2.0
1786,True,0.7637186050415039,0,90,117.84445135405467,107.36727714538574,7.374734021304699,8.485762278238932,0.0,2.0,0.0,0.0,0.0
1787,True,0.7398214340209961,0,99,133.81607432205104,94.41399574279785,6.585790186512227,7.472943777989859,0.0,0.0,0.0,5.0,5.0
1788,True,0.7596457004547119,0,99,130.32391276714944,103.77764701843262,6.692531157513054,7.673188893481939,0.0,5.0,0.0,2.0,2.0
1789,True,0.701906681060791,0,100,142.46908128708802,60.20855903625488,6.481799212369052,7.01906681060791,0.0,0.0,0.0,0.0,0.0
1790,True,0.7155044078826904,0,100,139.76154290358386,64.68534469604492,6.573929931178237,7.155044078826904,0.0,0.0,0.0,0.0,0.0
1791,True,0.7125885486602783,0,100,140.33343671885797,67.52514839172363,6.515791921904593,7.125885486602783,0.0,0.0,0.0,0.0,0.0
1792,True,0.7141270637512207,0,100,140.03110241294095,98.16384315490723,6.221850713094075,7.141270637512207,0.0,0.0,0.0,6.0,6.0
1793,True,0.73101806640625,0,100,136.7955247557819,81.51626586914062,6.5606242478495895,7.3101806640625,0.0,0.0,0.0,0.0,0.0
1794,True,0.7598824501037598,0,100,131.59930195301297,146.32129669189453,6.197587408200659,7.598824501037598,0.0,0.0,0.0,18.0,18.0
1795,True,0.7791705131530762,0,91,116.79086729264112,205.76953887939453,6.371121936374241,8.562313331352485,0.0,0.0,0.0,43.0,43.0
1796,True,0.8769547939300537,0,99,112.89065375460652,220.5977439880371,6.697520917775679,8.858129231616704,0.0,0.0,0.0,4.0,4.0
1797,True,0.7115695476531982,0,99,139.12905678230373,95.87621688842773,6.282585007803781,7.187571188416144,0.0,4.0,0.0,19.0,19.0
1798,True,0.7535240650177002,0,100,132.70976288945863,174.53742027282715,5.848349946917909,7.535240650177002,0.0,0.0,0.0,0.0,0.0
1799,True,0.5218591690063477,0,98,187.79012772085255,18.34249496459961,5.190893546822145,5.325093561289262,0.0,0.0,0.0,0.0,0.0
1800,True,1.0412461757659912,0,100,96.03876809097056,247.47490882873535,8.017891585224806,10.412461757659912,0.0,0.0,0.0,0.0,0.0
1801,True,0.784921407699585,0,100,127.40129014072357,34.9118709564209,7.575853906496607,7.84921407699585,0.0,0.0,0.0,0.0,0.0
1802,True,0.7155587673187256,0,99,138.35341626930725,38.02037239074707,6.913657091101822,7.2278663365527835,0.0,0.0,0.0,0.0,0.0
1803,True,0.7851736545562744,0,100,127.36036088285852,43.33353042602539,7.493334587174233,7.851736545562744,0.0,0.0,0.0,0.0,0.0
1804,True,0.8862378597259521,0,99,111.70815928650732,99.10273551940918,8.031991063332072,8.951897572989415,0.0,0.0,0.0,0.0,0.0
1805,True,0.8949928283691406,0,98,109.49808411155202,52.3223876953125,8.687324130658022,9.132579881317762,0.0,0.0,0.0,0.0,0.0
1806,True,0.8248753547668457,0,98,118.80582858206509,33.49637985229492,8.1585461331397,8.417095456804548,0.0,0.0,0.0,1.0,1.0
1807,True,0.8273200988769531,0,95,114.82858947698465,84.72514152526855,7.899946354805155,8.7086326197574,0.0,0.0,0.0,5.0,5.0
1808,True,0.7807340621948242,0,99,126.80374124024777,61.055898666381836,7.343654729882065,7.886202648432568,0.0,5.0,0.0,5.0,5.0
1809,True,0.6966021060943604,0,100,143.5539731004692,60.13679504394531,6.428942535862778,6.9660210609436035,0.0,0.0,0.0,0.0,0.0
1810,True,0.683619499206543,0,100,146.28020428917995,39.63804244995117,6.504863199561533,6.83619499206543,0.0,0.0,0.0,8.0,8.0
1811,True,0.7816119194030762,0,100,127.94073058196307,72.57652282714844,7.161973702787149,7.816119194030762,0.0,1.0,0.0,0.0,0.0
1812,True,0.803696870803833,0,98,121.93652054658791,37.24837303161621,7.901530904868214,8.200988477590133,0.0,0.0,0.0,0.0,0.0
1813,True,0.7219791412353516,0,100,138.50815666072253,82.7476978302002,6.456883266718701,7.219791412353516,0.0,0.0,0.0,0.0,0.0
1814,True,0.6768786907196045,0,100,147.7369599177185,29.97136116027832,6.534417470296224,6.768786907196045,0.0,0.0,0.0,0.0,0.0
1815,True,0.6893258094787598,0,100,145.06928164435908,35.36272048950195,6.605687767568261,6.893258094787598,0.0,0.0,0.0,0.0,0.0
1816,True,0.6838936805725098,0,100,146.22155876083946,47.135114669799805,6.4319047060879795,6.838936805725098,0.0,0.0,0.0,5.0,5.0
1817,True,0.7713794708251953,0,99,128.34150213265747,145.17855644226074,6.389805248805454,7.791711826517124,0.0,0.0,0.0,10.0,10.0
1818,True,0.7790310382843018,0,100,128.36459022253453,134.4277858734131,6.51114396374635,7.790310382843018,0.0,0.0,0.0,1.0,1.0
1819,True,0.7646520137786865,0,100,130.77844326313777,150.47812461853027,6.203776658183396,7.646520137786865,0.0,0.0,0.0,26.0,26.0
1820,True,0.7824301719665527,0,100,127.80693227698636,140.63119888305664,6.482817909934304,7.824301719665527,0.0,2.0,0.0,41.0,41.0
1821,True,0.7913832664489746,0,100,126.36102409482476,147.32646942138672,6.505624212399877,7.913832664489746,0.0,2.0,0.0,2.0,2.0
1822,True,0.7549934387207031,0,100,132.45148218697736,84.51986312866211,6.7724603595155655,7.549934387207031,0.0,0.0,0.0,0.0,0.0
1823,True,0.7782509326934814,0,99,127.20832811258796,131.92987442016602,6.595112839523627,7.861120532257388,0.0,0.0,0.0,0.0,0.0
1824,True,0.7652204036712646,0,98,128.06767766493113,119.3234920501709,6.658731047640142,7.808371466033313,0.0,0.0,0.0,3.0,3.0
1825,True,0.7787773609161377,0,100,128.40640344547518,103.82938385009766,6.817656334000405,7.787773609161377,0.0,0.0,0.0,0.0,0.0
1826,True,0.7745394706726074,0,100,129.10897867239785,72.35097885131836,7.09281304869989,7.745394706726074,0.0,0.0,0.0,0.0,0.0
1827,True,0.7318782806396484,0,96,131.16935225362573,87.43000030517578,6.7836661087839225,7.623732089996338,0.0,0.0,0.0,0.0,0.0
1828,True,0.7302467823028564,0,100,136.94000771170374,86.01260185241699,6.507415964145853,7.3024678230285645,0.0,0.0,0.0,9.0,9.0
1829,True,0.800849199295044,0,100,124.86745330834577,146.4405059814453,6.610188821349481,8.00849199295044,0.0,0.0,0.0,35.0,35.0
1830,True,0.7779240608215332,0,100,128.54725163583984,135.3747844696045,6.4903967308275625,7.779240608215332,0.0,0.0,0.0,0.0,0.0
1831,True,0.7550346851348877,0,100,132.44424656085158,137.28594779968262,6.239886235709142,7.550346851348877,0.0,0.0,0.0,22.0,22.0
1832,True,0.8849353790283203,0,100,113.002601511765,246.81425094604492,6.445667960427024,8.849353790283203,0.0,0.0,0.0,1.0,1.0
1833,True,0.7778415679931641,0,100,128.56088452305346,135.47945022583008,6.488506240074081,7.778415679931641,0.0,0.0,0.0,0.0,0.0
1834,True,0.6739788055419922,0,100,148.37261821546926,41.01681709289551,6.393555438879765,6.739788055419922,0.0,0.0,0.0,0.0,0.0
1835,True,0.7367672920227051,0,100,135.7280664909298,81.70938491821289,6.616746536409012,7.367672920227051,0.0,0.0,0.0,1.0,1.0
1836,True,0.6938486099243164,0,100,144.12365834516524,57.62004852294922,6.426551125266335,6.938486099243164,0.0,1.0,0.0,2.0,2.0
1837,True,0.707531213760376,0,100,141.33652064411623,44.8918342590332,6.693327065670129,7.07531213760376,0.0,2.0,0.0,1.0,1.0
1838,True,0.8062644004821777,0,97,120.30792869186608,27.92191505432129,8.107734223206839,8.312004128682245,0.0,0.0,0.0,1.0,1.0
1839,True,0.7987635135650635,0,100,125.19350008074008,46.8289852142334,7.59529826617,7.987635135650635,0.0,1.0,0.0,0.0,0.0
1840,True,0.7956905364990234,0,98,123.16346054735348,71.63500785827637,7.4644899859870835,8.119291188765546,0.0,0.0,0.0,0.0,0.0
1841,True,0.8039584159851074,0,98,121.89685194092844,171.27251625061035,6.522535048809248,8.203657305970484,0.0,0.0,0.0,18.0,18.0
1842,True,0.22960591316223145,0,16,69.68461647890994,119.03667449951172,7.371282577514648,14.350369572639465,0.0,5.0,0.0,63.0,63.0
1843,True,0.7215192317962646,0,73,101.17540431772304,34.301042556762695,9.54469707277086,9.883825093099516,0.0,63.0,0.0,0.0,0.0
1844,True,0.8322534561157227,0,98,117.752590007116,39.409637451171875,8.173647615098462,8.492382205262476,0.0,3.0,0.0,0.0,0.0
1845,True,0.6947200298309326,0,94,135.30630464602538,37.431955337524414,7.067613704230196,7.390638615222687,0.0,0.0,0.0,0.0,0.0
1846,True,0.7346932888031006,0,98,133.38899578033877,32.262563705444336,7.241553866986147,7.49687029390919,0.0,0.0,0.0,0.0,0.0
1847,True,0.7201323509216309,0,97,134.69746203716394,61.476945877075195,6.860993802547455,7.424044854862174,0.0,0.0,0.0,0.0,0.0
1848,True,0.7436478137969971,0,100,134.47225708821657,84.1517448425293,6.661576454085533,7.436478137969971,0.0,0.0,0.0,0.0,0.0
1849,True,0.7292544841766357,0,100,137.1263422711825,117.0969009399414,6.183409931683781,7.292544841766357,0.0,0.0,0.0,2.0,2.0
1850,True,0.7598428726196289,0,100,131.60615648764423,116.37234687805176,6.499702280217951,7.598428726196289,0.0,0.0,0.0,0.0,0.0
1851,True,0.704958438873291,0,100,141.85233410330727,64.28337097167969,6.471465332339508,7.04958438873291,0.0,0.0,0.0,0.0,0.0
1852,True,0.6999690532684326,0,100,142.86345879587162,54.0316104888916,6.524620634136778,6.999690532684326,0.0,0.0,0.0,0.0,0.0
1853,True,0.6682169437408447,0,100,149.6519969101279,28.10525894165039,6.465774593931256,6.682169437408447,0.0,0.0,0.0,0.0,0.0
1854,True,0.8330893516540527,0,100,120.03514365110482,56.43963813781738,7.844946601174095,8.330893516540527,0.0,0.0,0.0,0.0,0.0
1855,True,0.7228672504425049,0,100,138.33798659267626,52.94966697692871,6.766844277430063,7.228672504425049,0.0,0.0,0.0,0.0,0.0
1856,True,0.8163807392120361,0,100,122.4918658621456,28.682470321655273,7.956548170609907,8.163807392120361,0.0,0.0,0.0,0.0,0.0
1857,True,0.7397539615631104,0,100,135.18008039956774,40.648460388183594,7.061671729039664,7.3975396156311035,0.0,0.0,0.0,0.0,0.0
1858,True,0.780724048614502,0,99,126.80536762725394,26.567697525024414,7.695472970300791,7.886101501156586,0.0,0.0,0.0,0.0,0.0
1859,True,0.7685213088989258,0,99,128.81880938583092,36.61942481994629,7.468386572234484,7.762841504029553,0.0,0.0,0.0,0.0,0.0
1860,True,0.6810266971588135,0,100,146.8371216828821,33.89739990234375,6.536659568247169,6.810266971588135,0.0,0.0,0.0,3.0,3.0
1861,True,0.3328678607940674,0,36,108.1510239952899,60.78457832336426,7.773808070591518,9.246329466501871,0.0,3.0,0.0,61.0,61.0
1862,True,0.5589337348937988,0,41,73.35395493311971,58.649301528930664,12.507110834121704,13.632530119360947,0.0,59.0,0.0,6.0,6.0
1863,True,0.6790487766265869,0,55,80.99565435230117,110.5043888092041,10.528599774395978,12.346341393210672,0.0,6.0,0.0,31.0,31.0
1864,True,0.731292724609375,0,74,101.19066894796144,111.52911186218262,8.489912503386197,9.882334116342905,0.0,29.0,0.0,43.0,43.0
1865,True,0.7311952114105225,0,63,86.16030167712526,149.1074562072754,9.388512180697534,11.60627319699242,0.0,40.0,0.0,50.0,50.0
1866,True,0.6405022144317627,0,57,88.9926665602069,36.09132766723633,10.793051549366542,11.236880954943205,0.0,55.0,0.0,48.0,48.0
1867,True,0.7104170322418213,0,63,88.68030627192961,58.54296684265137,10.51409782901887,11.276460829235258,0.0,45.0,0.0,13.0,13.0
1868,True,0.7240991592407227,0,75,103.57697428987993,54.892778396606445,9.043329470866436,9.654655456542969,0.0,40.0,0.0,21.0,21.0
1869,True,0.7522478103637695,0,78,103.6892350172226,89.63918685913086,8.605306798761541,9.644202696971405,0.0,29.0,0.0,28.0,28.0
1870,True,0.700810432434082,0,85,121.28814878621984,57.67083168029785,7.656423818497431,8.244828616871553,0.0,28.0,0.0,28.0,28.0
1871,True,0.7552664279937744,0,87,115.19113888207558,167.33360290527344,6.8364281987035,8.68122331027327,0.0,24.0,0.0,31.0,31.0
1872,True,0.8833284378051758,0,100,113.20817458166755,234.94434356689453,6.549334285235164,8.833284378051758,0.0,0.0,0.0,1.0,1.0
1873,True,0.738323450088501,0,100,135.44199359781035,113.78931999206543,6.308425556529652,7.38323450088501,0.0,0.0,0.0,19.0,19.0
1874,True,0.8109145164489746,0,98,120.85120935945963,158.91551971435547,6.721639141594012,8.27463792294872,0.0,0.0,0.0,0.0,0.0
1875,True,0.9974708557128906,0,77,77.19523789491397,322.9024410247803,8.87590019326461,12.954166957310267,0.0,0.0,0.0,5.0,5.0
1876,False,0.34622836112976074,0,0,0,0,0,0,0.0,6.0,0.0,20.0,20.0
1877,True,0.6641125679016113,0,32,48.18460235003536,59.80658531188965,19.49374137386199,20.753517746925354,0.0,31.0,0.0,28.0,28.0
1878,True,0.7436666488647461,0,78,104.88570398991524,127.30932235717773,8.004640603994394,9.534187805958283,0.0,27.0,0.0,45.0,45.0
1879,True,0.8109469413757324,0,78,96.18385127352076,223.33312034606934,7.63134832506056,10.396755658663237,0.0,29.0,0.0,54.0,54.0
1880,True,0.5738708972930908,0,37,64.47443174854558,58.051347732543945,14.328320821126303,15.510024251164618,0.0,51.0,0.0,59.0,59.0
1881,True,0.7331008911132812,0,75,102.30515459625971,37.14394569396973,9.404823586747453,9.774678548177084,0.0,59.0,0.0,11.0,11.0
1882,True,0.7547762393951416,0,93,123.2153254778235,74.10502433776855,7.398600163667099,8.115873541883243,0.0,10.0,0.0,12.0,12.0
1883,True,0.803837776184082,0,92,114.45095357017861,158.980131149292,7.086347747635055,8.737367132435674,0.0,9.0,0.0,16.0,16.0
1884,True,0.8139357566833496,0,94,115.48823015594509,172.29294776916504,6.8993850420880065,8.658891028546272,0.0,7.0,0.0,28.0,28.0
1885,True,0.8269660472869873,0,100,120.92394884659195,181.09822273254395,6.523917419741852,8.269660472869873,0.0,2.0,0.0,5.0,5.0
1886,True,0.78505539894104,0,100,127.37954561536655,135.5443000793457,6.560718170320145,7.8505539894104,0.0,3.0,0.0,21.0,21.0
1887,True,0.783841609954834,0,89,113.5433471120885,191.4048194885254,6.732236255298961,8.807209100616113,0.0,2.0,0.0,47.0,47.0
1888,True,0.9859342575073242,0,99,100.41237460426164,377.78425216674805,6.205612299393635,9.958931894013375,0.0,46.0,0.0,51.0,51.0
1889,True,0.9404675960540771,0,99,105.26678475194107,299.2422580718994,6.543115693695691,9.49967268741492,0.0,5.0,0.0,52.0,52.0
1890,True,0.9046788215637207,0,100,110.53646622030108,288.84243965148926,6.220569514264964,9.046788215637207,0.0,5.0,0.0,28.0,28.0
1891,True,0.8663959503173828,0,100,115.42066876393808,233.8416576385498,6.389437299786192,8.663959503173828,0.0,0.0,0.0,63.0,63.0
1892,True,0.9257440567016602,0,100,108.02121739381259,312.41393089294434,6.195253796047634,9.257440567016602,0.0,0.0,0.0,52.0,52.0
1893,True,0.9331581592559814,0,100,107.16297018688797,324.57637786865234,6.147290721084133,9.331581592559814,0.0,0.0,0.0,30.0,30.0
1894,True,0.8547210693359375,0,100,116.99723288404891,222.03660011291504,6.390752214373964,8.547210693359375,0.0,0.0,0.0,15.0,15.0
1895,True,0.8085901737213135,0,100,123.67204456588627,191.79868698120117,6.230217037778912,8.085901737213135,0.0,0.0,0.0,18.0,18.0
1896,True,0.7836654186248779,0,91,116.12098459018458,211.23099327087402,6.360382503933376,8.61170789697668,0.0,0.0,0.0,43.0,43.0
1897,True,0.9254021644592285,0,99,106.9805148530769,316.5900707244873,6.212368303415727,9.347496610699277,0.0,0.0,0.0,53.0,53.0
1898,True,0.8035223484039307,0,99,123.2075252127682,190.31977653503418,6.257169100703026,8.11638735761546,0.0,4.0,0.0,19.0,19.0
1899,True,0.7529270648956299,0,100,132.8149892099601,172.73783683776855,5.860497253109711,7.529270648956299,0.0,0.0,0.0,0.0,0.0
1900,True,0.9470686912536621,0,100,105.58896194491143,155.9157371520996,7.991443980823863,9.470686912536621,0.0,0.0,0.0,0.0,0.0
1901,True,0.6833441257476807,0,100,146.33915216668476,30.63368797302246,6.5930347249965475,6.833441257476807,0.0,0.0,0.0,0.0,0.0
1902,True,0.7448534965515137,0,100,134.25458893993934,59.479713439941406,6.922967506177498,7.448534965515137,0.0,0.0,0.0,0.0,0.0
1903,True,0.7711060047149658,0,98,127.09017878316878,29.53338623046875,7.6450785410772895,7.868428619540468,0.0,0.0,0.0,0.0,0.0
1904,True,0.8826825618743896,0,99,112.15810108423578,96.78840637207031,8.019328117370605,8.915985473478683,0.0,0.0,0.0,0.0,0.0
1905,True,0.8105504512786865,0,98,120.9054906396015,51.96642875671387,7.820453840432708,8.270922972231496,0.0,0.0,0.0,0.0,0.0
1906,True,0.7415962219238281,0,98,132.14738304055965,41.02802276611328,7.222352568636236,7.567308386977838,0.0,0.0,0.0,1.0,1.0
1907,True,0.8719804286956787,0,96,110.09421409101833,113.88802528381348,7.979920035914371,9.083129465579987,0.0,1.0,0.0,5.0,5.0
1908,True,0.7420792579650879,0,98,132.06136534355275,45.2578067779541,7.183726300898287,7.572237326174366,0.0,5.0,0.0,5.0,5.0
1909,True,0.7784719467163086,0,99,127.1722127144007,128.9362907409668,6.627914856891243,7.86335299713443,0.0,0.0,0.0,0.0,0.0
1910,True,0.6982564926147461,0,100,143.21384914808618,53.33733558654785,6.51433491947675,6.982564926147461,0.0,0.0,0.0,1.0,1.0
1911,True,0.753063440322876,0,98,130.13511844099415,67.9478645324707,7.063047173096962,7.684320819621184,0.0,1.0,0.0,0.0,0.0
1912,True,0.6771285533905029,0,99,146.20562004701975,31.264305114746094,6.590451513017927,6.839682357479828,0.0,0.0,0.0,0.0,0.0
1913,True,0.7433493137359619,0,100,134.52625589632285,97.28240966796875,6.525928323919123,7.433493137359619,0.0,0.0,0.0,6.0,6.0
1914,True,0.7743504047393799,0,100,129.14050201040007,126.9388198852539,6.539510958122484,7.743504047393799,0.0,0.0,0.0,0.0,0.0
1915,True,0.6867492198944092,0,100,145.6135618404859,32.124996185302734,6.61236589605158,6.867492198944092,0.0,0.0,0.0,0.0,0.0
1916,True,0.698023796081543,0,100,143.26159159811513,57.26146697998047,6.472346758601641,6.98023796081543,0.0,0.0,0.0,5.0,5.0
1917,True,0.6676418781280518,0,99,148.28308894819222,28.772592544555664,6.519074342688736,6.743857354828806,0.0,0.0,0.0,0.0,0.0
1918,True,0.7217187881469727,0,100,138.55812214166127,77.03042030334473,6.5120037155922015,7.217187881469727,0.0,0.0,0.0,0.0,0.0
1919,True,0.7722146511077881,0,98,126.90771906413993,29.756784439086914,7.654204811017538,7.879741337834572,0.0,0.0,0.0,2.0,2.0
1920,True,0.7602550983428955,0,98,128.9041010229429,57.23142623901367,7.247666722720432,7.757705085131587,0.0,2.0,0.0,2.0,2.0
1921,True,0.8098082542419434,0,99,122.25116190334872,28.165102005004883,7.975950533029985,8.179881355979226,0.0,2.0,0.0,0.0,0.0
1922,True,0.7179415225982666,0,100,139.28711023440314,29.778003692626953,6.951146655612522,7.179415225982666,0.0,0.0,0.0,0.0,0.0
1923,True,0.7014470100402832,0,96,136.85994611978865,37.08195686340332,6.993316349230315,7.306739687919617,0.0,0.0,0.0,0.0,0.0
1924,True,0.6727738380432129,0,94,139.72005848711717,30.251741409301758,6.908839748751733,7.157168489821414,0.0,0.0,0.0,0.0,0.0
1925,True,0.7061018943786621,0,98,138.7901672268357,39.71505165100098,6.8699674508006305,7.205121371210838,0.0,0.0,0.0,0.0,0.0
1926,True,0.7800247669219971,0,97,124.35502578048276,67.8253173828125,7.418744266033173,8.041492442494816,0.0,0.0,0.0,0.0,0.0
1927,True,0.680016279220581,0,97,142.64364393037644,31.11124038696289,6.759427487850189,7.010477105366815,0.0,0.0,0.0,0.0,0.0
1928,True,0.7560093402862549,0,99,130.95076307194128,41.05687141418457,7.295433355837452,7.636457982689444,0.0,0.0,0.0,0.0,0.0
1929,True,0.8085792064666748,0,100,123.67372200551567,76.0350227355957,7.399436199303829,8.085792064666748,0.0,0.0,0.0,0.0,0.0
1930,True,0.7340459823608398,0,100,136.2312476370756,44.08526420593262,6.969300183382901,7.340459823608398,0.0,0.0,0.0,0.0,0.0
1931,True,0.7966082096099854,0,98,123.02157926288535,27.59242057800293,7.927997825071984,8.12865520010189,0.0,0.0,0.0,1.0,1.0
1932,True,0.6733601093292236,0,100,148.508945829322,47.922611236572266,6.317550485784357,6.733601093292236,0.0,1.0,0.0,1.0,1.0
1933,True,0.6807467937469482,0,100,146.89749686455764,42.41466522216797,6.447799278028084,6.807467937469482,0.0,0.0,0.0,0.0,0.0
1934,True,0.7693345546722412,0,100,129.9824626265525,148.1935977935791,6.274151079582445,7.693345546722412,0.0,0.0,0.0,23.0,23.0
1935,True,0.7606041431427002,0,100,131.47443502846997,106.20927810668945,6.610049141777886,7.606041431427002,0.0,0.0,0.0,1.0,1.0
1936,True,0.7017209529876709,0,100,142.5067893073972,53.151607513427734,6.55120550984084,7.017209529876709,0.0,1.0,0.0,2.0,2.0
1937,True,0.7131407260894775,0,100,140.2247780018849,68.85313987731934,6.507955416284426,7.131407260894775,0.0,2.0,0.0,3.0,3.0
1938,True,0.7828710079193115,0,100,127.73496398311731,150.62427520751953,6.386330633452444,7.828710079193115,0.0,1.0,0.0,16.0,16.0
1939,True,0.7632100582122803,0,100,131.02552688343354,96.70710563659668,6.732353056320036,7.632100582122803,0.0,1.0,0.0,2.0,2.0
1940,True,0.8672561645507812,0,99,114.1531234330052,129.49037551879883,7.528222337061045,8.760163278290719,0.0,0.0,0.0,0.0,0.0
1941,True,0.7744603157043457,0,96,123.95728748566182,29.369115829467773,7.84306526184082,8.067294955253601,0.0,0.0,0.0,5.0,5.0
1942,True,0.6943233013153076,0,97,139.7043708834858,49.662113189697266,6.715220709641774,7.157972178508326,0.0,5.0,0.0,1.0,1.0
1943,True,0.703850507736206,0,100,142.07562387307206,50.32944679260254,6.601222837814177,7.0385050773620605,0.0,0.0,0.0,0.0,0.0
1944,True,0.7384123802185059,0,100,135.42568174494676,65.28759002685547,6.799240304966165,7.384123802185059,0.0,0.0,0.0,0.0,0.0
1945,True,0.8054592609405518,0,96,119.1866611452189,124.71127510070801,7.165768271998355,8.390200634797415,0.0,0.0,0.0,0.0,0.0
1946,True,0.7718954086303711,0,100,129.5512304930497,96.23312950134277,6.824871506353821,7.718954086303711,0.0,0.0,0.0,0.0,0.0
1947,True,0.7324151992797852,0,99,135.16923201122927,73.16470146179199,6.727045896101971,7.398133326058436,0.0,0.0,0.0,0.0,0.0
1948,True,0.6637799739837646,0,100,150.65233047004503,50.791025161743164,6.191807563858803,6.6377997398376465,0.0,0.0,0.0,0.0,0.0
1949,True,0.7338974475860596,0,100,136.25881971509872,99.84040260314941,6.404616615988991,7.338974475860596,0.0,0.0,0.0,0.0,0.0
1950,True,0.7027819156646729,0,100,142.29165231922994,63.373565673828125,6.458670201927725,7.0278191566467285,0.0,0.0,0.0,0.0,0.0
1951,True,0.7142186164855957,0,100,140.01315240431958,66.79272651672363,6.539655454231031,7.142186164855957,0.0,0.0,0.0,0.0,0.0
1952,True,0.6883246898651123,0,100,145.28027466165207,48.02227020263672,6.467701208711874,6.883246898651123,0.0,0.0,0.0,0.0,0.0
1953,True,0.8312344551086426,0,100,120.3030016205596,46.077728271484375,7.930876028658163,8.312344551086426,0.0,0.0,0.0,0.0,0.0
1954,True,0.7096917629241943,0,99,139.49718056763564,32.96661376953125,6.905358664843501,7.168603665900953,0.0,0.0,0.0,0.0,0.0
1955,True,0.6667804718017578,0,100,149.97439821502638,45.7611083984375,6.272922862659801,6.667804718017578,0.0,0.0,0.0,18.0,18.0
1956,True,0.7285995483398438,0,100,137.2496047079027,80.2159309387207,6.549329468698213,7.2859954833984375,0.0,0.0,0.0,0.0,0.0
